aweme_id,aweme_type,title,desc,create_time,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,last_modify_ts,aweme_url
7334499525349920051,0,一口气看懂大明王朝 #明朝,一口气看懂大明王朝 #明朝,1707696300,2260228670236199,MS4wLjABAAAASkQN-tJo8Y4EVVJ8zeFfVBhoBWhPUGcfYWVvxsaWksAUxbAFhQJSQlMCiClDesJv,,,,奇墨历史（探索放映室）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_bb8b5f145be25f422f803386345016a6.jpeg?from=327834062,87517,14225,3393,6780,,1717587270647,https://www.douyin.com/video/7334499525349920051
7365754317229346059,0,但他最终，只能成为世人眼中“一个伟大的失败的英雄”#历史,但他最终，只能成为世人眼中“一个伟大的失败的英雄”#历史,1714973336,44458127137879,MS4wLjABAAAAweoBPbBeJukpGSaCJb7YUYDJ5OQob-IZmBv3tv-o5AU,,,,断墨的笔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_3f533b8d6d084a86bd72c4c7c288d5f3.jpeg?from=327834062,805949,96546,18846,108149,,1717587270648,https://www.douyin.com/video/7365754317229346059
7295319650802404620,0,"【周瑜】""你眼前划过的是周瑜的一生""#周瑜 #历史 #三国 #原创故事 #古文化","【周瑜】""你眼前划过的是周瑜的一生""#周瑜 #历史 #三国 #原创故事 #古文化",1698573979,2428154617528861,MS4wLjABAAAAXe8d9t_fZaGkt47jJ5uv0KJIrt_PxRSOvk_8wmpi0wQjKCJ5prT8yiKzfvkCTl7r,,,,布衣陶陶,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oYf7dAUyqAc6AZpAhPsiBeXCDIUNIEuAAY8gEz.jpeg?from=327834062,23192,4176,730,2616,,1717587270648,https://www.douyin.com/video/7295319650802404620
7284561821451767059,0,一口气看完从夏朝到民国4000年历史，感受波澜壮阔的中国历史！#历史 #上下五千年历史 #中国历史 #历史故事 #中国,一口气看完从夏朝到民国4000年历史，感受波澜壮阔的中国历史！#历史 #上下五千年历史 #中国历史 #历史故事 #中国,1696077000,2436964726878856,MS4wLjABAAAAcEd1l-tJpgHtrn5ySv_lZGEAAd5a9uMvG1o8LsV2Fd10xCDdIsq-p8gIDUC84SFq,,,,科学探索飞船,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_4a5fb2178df74851bca74c3e7854b89e.jpeg?from=327834062,462773,225783,12421,69061,,1717587270648,https://www.douyin.com/video/7284561821451767059
7365145896880819466,0,#秦始皇 #历史故事 #好书分享 #历史不忍细看 #历史,#秦始皇 #历史故事 #好书分享 #历史不忍细看 #历史,1714831671,93174098067,MS4wLjABAAAAy8l75SXGM3TLcXtp_f0uTXMGhvzRHq_QwdA-2oZEtLg,,,,运筹帷幄,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_3166e00052febd99a0da9.jpeg?from=327834062,15753,3255,427,1753,,1717587270648,https://www.douyin.com/video/7365145896880819466
7340345408503270668,0,千古第一名妓，无数文人墨客的“梦中女神” #历史 #苏小小 #人物故事 #涨知识 #历史故事,千古第一名妓，无数文人墨客的“梦中女神” #历史 #苏小小 #人物故事 #涨知识 #历史故事,1709111100,272305343967692,MS4wLjABAAAAYO3ZuCNR3xeuAVfzIuLlZCgn5-VTiScMDQ3UDH4oaxk,,,,徐南归,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oEzthYtDAZmNyfAA7bLCAHDPhUIAoEAgeWCA9L.jpeg?from=327834062,104624,26066,2637,10547,,1717587270648,https://www.douyin.com/video/7340345408503270668
7347910154442149155,0,你知道史上最强的六个朝代吗？唐朝只排在第二位#历史 #汉朝 #明朝 #唐朝 #秦朝 @DOU+小助手,你知道史上最强的六个朝代吗？唐朝只排在第二位#历史 #汉朝 #明朝 #唐朝 #秦朝 @DOU+小助手,1710818664,888036074208587,MS4wLjABAAAAwfLUv_ceRv7iZnGW15PjBwE6jzZdh8OeEldKzxhtu5c,,,,读懂历史L,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_240f03dca0621cc2a154416645d7a545.jpeg?from=327834062,103167,25082,9833,9408,,1717587270648,https://www.douyin.com/video/7347910154442149155
7328660799327702291,0,三星堆文明中，到底隐藏着怎样的秘密？ #三星堆 #三星堆遗址考古重大发现 #一见爱上传统文化,三星堆文明中，到底隐藏着怎样的秘密？ #三星堆 #三星堆遗址考古重大发现 #一见爱上传统文化,1706336899,750284538388236,MS4wLjABAAAAlHT6cRglfpkOTIzt8vsKgXrPW1_aQf_aMSzoD8dkirg,,,,婉儿翡翠大师汇,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_e145597b850934677e6301b4d947af01.jpeg?from=327834062,294062,62480,17637,48199,,1717587270658,https://www.douyin.com/video/7328660799327702291
7351405398164819238,0,丝绸之路的反转#2024高考 #文科生 #高三 #文综 #高中历史,丝绸之路的反转#2024高考 #文科生 #高三 #文综 #高中历史,1711632458,1972952139039102,MS4wLjABAAAAkmp9aMkc_JKLigbaVRjtvpj3xBt-5Vi2DuloPq2z6k-i12uCmZZHg2Pwa9dnsKJX,,,,饿鱼会文综,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oUAh2m1onQE6CkM3AxeADR9WxCbelAAIDigqAk.jpeg?from=327834062,255892,95229,11499,36842,,1717587270658,https://www.douyin.com/video/7351405398164819238
7376038621997960498,0,随种族压迫而兴起的，也将会伴民族解放而终结 #历史 #解放,随种族压迫而兴起的，也将会伴民族解放而终结 #历史 #解放,1717367885,2309440852726766,MS4wLjABAAAA4lu9OnAytBX_tDTMV4T5o4ARBNIAgUeEm0uB9Ds2BVqgAyiyMdi4OOv-7KzJhyZe,,,,嘎嘎爱说话,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_1b34aaec3d8b41c482422a8027b3a7f8.jpeg?from=327834062,9688,542,290,286,,1717587273869,https://www.douyin.com/video/7376038621997960498
7376570975804034338,0,苏州是一个“双面绣”的城市，一面是源远流长的历史，一面是日新月异的突破。听苏州文广旅局局长朱艳品读“苏”韵，来苏州感受古城焕新的新体验，开启一场江南之旅。#世界读书日 #远方的家 #君到苏州 #江南有戏 #江南文化艺术国际旅游节,苏州是一个“双面绣”的城市，一面是源远流长的历史，一面是日新月异的突破。听苏州文广旅局局长朱艳品读“苏”韵，来苏州感受古城焕新的新体验，开启一场江南之旅。#世界读书日 #远方的家 #君到苏州 #江南有戏 #江南文化艺术国际旅游节,1717560000,109959545714,MS4wLjABAAAAm_oHb3dT2-O1Pv4eCTWVEHBrT0T9B6cPl5o9pmSMG8U,,,,君到苏州,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_4f3790c369ad4865bd56a7827f9e9a74.jpeg?from=327834062,18,0,2,5,,1717587273871,https://www.douyin.com/video/7376570975804034338
7376239657924791592,0,台湾高中生：“什么是中国史？”《何以当归》观后感：何以历史 #晋祠 #文化旅游 #祖国统一势不可挡 #吹爆美好目的地,台湾高中生：“什么是中国史？”《何以当归》观后感：何以历史 #晋祠 #文化旅游 #祖国统一势不可挡 #吹爆美好目的地,1717414659,92905411190,MS4wLjABAAAACZvFR7TgMA15qFNTg2E7vS23wM3_GyXYKkdUOeDR-os,,,,韭菜扯淡（前使劲编）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a14f6a822a5f0b3786f8a603ec3a8683.jpeg?from=327834062,2903,201,134,116,,1717587273873,https://www.douyin.com/video/7376239657924791592
7376864229413915923,0,马王堆汉墓，是非常值得研究的，无论是文化，还是历史，还是考古等等都颠覆了现代人的认知！,马王堆汉墓，是非常值得研究的，无论是文化，还是历史，还是考古等等都颠覆了现代人的认知！,1717560056,3988675792481181,MS4wLjABAAAAIuVzs_Bknuh7V8kxPCWLKkBOTBBLdD-2gunin_rQYrU4x7QJtVEdZ4-8v2dx8Rk_,,,,文中野,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_48339248bfbc4c0160165cf116ee675d.jpeg?from=327834062,94,11,7,5,,1717587273873,https://www.douyin.com/video/7376864229413915923
7376588424653868342,0,中国能保留文化流传千年 原来秘密在这！ #书画展 #名人书画 #艺术家 #文化艺术 #老外 ,中国能保留文化流传千年 原来秘密在这！ #书画展 #名人书画 #艺术家 #文化艺术 #老外 ,1717495839,93547135672,MS4wLjABAAAAURoMbFvwPV5fw1YZ4we2kW5eAgz6C0_qY1EAStkTN7g,,,,Alex世界之旅,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_31a2d000300ccec1f78e8.jpeg?from=327834062,527,17,26,5,,1717587273873,https://www.douyin.com/video/7376588424653868342
7376684068387310860,0,幼年日本的新陈代谢 重文案、轻画面地介绍了幼年日本的四个时代 #古坟时代 #飞鸟时代 #奈良时代 #平安时代 #日本历史,幼年日本的新陈代谢 重文案、轻画面地介绍了幼年日本的四个时代 #古坟时代 #飞鸟时代 #奈良时代 #平安时代 #日本历史,1717518131,1750047909226399,MS4wLjABAAAAYy0UCdr9ni4oyqi1fXogKb32A5bD_YcauhYRn4T0UhfjquuJL8OqxEK-21iYNUqA,,,,冯说人物,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_905c612c5a7c922c5d9fff06fc9e0065.jpeg?from=327834062,5,0,3,1,,1717587273873,https://www.douyin.com/video/7376684068387310860
7376642022444256524,0,中国古代的状元是什么含金量？#历史故事 #传统文化 ##知识分享 #状元,中国古代的状元是什么含金量？#历史故事 #传统文化 ##知识分享 #状元,1717538580,1691477994114771,MS4wLjABAAAAv-9LqIrbFdgjbv5IOFP0awIqaHTaKnIwqSJBEEmWsElfAuN0vjEbDcOvJS7QBELd,,,,李曳白,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_33334853f3cab05a59c188c0191c0366.jpeg?from=327834062,321,56,32,29,,1717587273873,https://www.douyin.com/video/7376642022444256524
7376162447025097984,0,道家思想为何强调“不敢为天下先”？#道德经 #国学文化 #历史 #生活感悟 #智慧人生,道家思想为何强调“不敢为天下先”？#道德经 #国学文化 #历史 #生活感悟 #智慧人生,1717396669,52305050211,MS4wLjABAAAAvK7gUHIZLZNTz6rE50EmTxBOoNu3Jhk0wKOPnTvQuT4,,,,郭無用,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_de715ea077fde065ef93271319f6278c.jpeg?from=327834062,23,11,3,6,,1717587275563,https://www.douyin.com/video/7376162447025097984
7358303292029537577,0,这届网友真有文化，评论区直接凑齐一本历史书 #神评论 #梗百科 #内容启发搜索,这届网友真有文化，评论区直接凑齐一本历史书 #神评论 #梗百科 #内容启发搜索,1713238511,100084561278,MS4wLjABAAAADzMtYxK_7a2IpyO91t94IjmVbyhQjaWIoTtgyCJmJYU,,,,啥都懂点,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_1c9c40004036d8e9b777c.jpeg?from=327834062,624340,61270,58909,115099,,1717587275564,https://www.douyin.com/video/7358303292029537577
7376298361562909991,0,仇视中国300年，85%的瑞典人讨厌中国，电视台还公开播放辱华视频 #中国瑞典  #科普知识  #上热门视频 ,仇视中国300年，85%的瑞典人讨厌中国，电视台还公开播放辱华视频 #中国瑞典  #科普知识  #上热门视频 ,1717428323,1156281883171582,MS4wLjABAAAAHqVAwBKODaGoM6lx_v7oYtRDaqHqDN0OossYNK8641bLoA5b3WOq42VS3aXEzFxV,,,,奇妙科普社,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-c9aec8xkvj_901da71bc23e4b52aabe301851930361.jpeg?from=327834062,409,76,47,89,,1717587275564,https://www.douyin.com/video/7376298361562909991
7376826707157716263,0,你眼中的文化遗产是什么？看看大家怎么说！2024年文化和自然遗产日即将到来，让我们一起保护文物，传承文明！#文化遗产在抖音,你眼中的文化遗产是什么？看看大家怎么说！2024年文化和自然遗产日即将到来，让我们一起保护文物，传承文明！#文化遗产在抖音,1717551328,2630484522970312,MS4wLjABAAAAXEcPu1OEgveKj3zjVtUD4NfMG2qo3ArK2d9D-Q0TkvfjwwB4ojYbbD3cNG3td7jg,,,,国家文物局,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_ce04104354975d8d27933db6b08f88fb.jpeg?from=327834062,112,2,1,6,,1717587275564,https://www.douyin.com/video/7376826707157716263
7376931773013331251,0,什么叫儒学？五个字就能讲明白！ #历史  #传统文化  #孔子,什么叫儒学？五个字就能讲明白！ #历史  #传统文化  #孔子,1717575785,1051561073580670,MS4wLjABAAAA7v6Oc7I4jw1VvOB6TJ5m-RNAHgXq-pKPN9k1DvZfFyKhCuAlGu0oRL-Kv2kJPdxR,,,,东岳先生哲学课,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oYQ7IGJABaec4fiMnBIiDjeGRAAEGAbHDEBAjj.jpeg?from=327834062,246,48,13,22,,1717587275569,https://www.douyin.com/video/7376931773013331251
7376925341660597558,0,乾隆为什么要说清朝没有名臣？ #历史 #国学智慧 #清朝 #乾隆 #一见爱上传统文化,乾隆为什么要说清朝没有名臣？ #历史 #国学智慧 #清朝 #乾隆 #一见爱上传统文化,1717583400,210747030255068,MS4wLjABAAAAVAPE0_0HQtic61amCFbGdqdrjiaPc16t15i20E6oqWA,,,,秦镜,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_0b3578709e76276d8b48a71f2e9dd67c.jpeg?from=327834062,160,18,13,11,,1717587275570,https://www.douyin.com/video/7376925341660597558
7376565299476172041,0,中国上下五千年的文化，历史悠久源远流长，为中华点赞#商业思维 #认知 #爱国 #文化 #中国文化,中国上下五千年的文化，历史悠久源远流长，为中华点赞#商业思维 #认知 #爱国 #文化 #中国文化,1717490458,4221755821662093,MS4wLjABAAAAfdiEwiyqF6Vy8CSyamqPKyBqSPUyme1nGFZ8a5J7msbd1kc3734u4zzGBz9p3ylw,,,,三藏商业兵法,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_e7abd70723522b3277ee50aa11636590.jpeg?from=327834062,691,62,31,19,,1717587275570,https://www.douyin.com/video/7376565299476172041
7376616909438995752,0,就连“日本”国国名都是咱们赐给他们的你知道哦吗？#日本 #日本文化  #历史 #历史故事 #历史解说,就连“日本”国国名都是咱们赐给他们的你知道哦吗？#日本 #日本文化  #历史 #历史故事 #历史解说,1717502472,2287437867915495,MS4wLjABAAAAMBBze2eS015tAkBOnR_DCrnEDKlsSirTIgYEU936dQOt-AWwydH4ogCP_IOFpogV,,,,韩冬冰,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ogNWfvAFbAIfuEEgAn7LRTE28DBGeBASxvAQMF.jpeg?from=327834062,60,5,14,12,,1717587275570,https://www.douyin.com/video/7376616909438995752
7376872096833555724,0,一口气看完从夏朝建立到清朝灭亡，波澜壮阔的历史画卷。#历史 #历史故事 #国学文化 #从夏到清,一口气看完从夏朝建立到清朝灭亡，波澜壮阔的历史画卷。#历史 #历史故事 #国学文化 #从夏到清,1717561889,71449080939,MS4wLjABAAAA1Ixz2GbalacawEwAPrYGk961iB4TGaIgSkl-4qz1F7w,,,,历史小丸™,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_fcfdaf8c6d1c0c1d3232ac1a028f7d24.jpeg?from=327834062,97,46,4,10,,1717587275575,https://www.douyin.com/video/7376872096833555724
7376951704165666111,0,在古代历史上，龙舟赛起源的说法是：浙江吴越地区是为纪念伍子胥，湖南湖北地区主要为纪念屈原#嘉兴 #历史文化 #端午节#端午民俗文化#龙舟竞渡,在古代历史上，龙舟赛起源的说法是：浙江吴越地区是为纪念伍子胥，湖南湖北地区主要为纪念屈原#嘉兴 #历史文化 #端午节#端午民俗文化#龙舟竞渡,1717580426,104533186941,MS4wLjABAAAAFTBXlUViLCh9MR_pe8bcUCTE2gdn9K5iuOYk0eMY5g8,,,,嘉兴冯妈,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_51f2cdda9193acbbb7ee6d74b7ee41ed.jpeg?from=327834062,51,2,11,4,,1717587275576,https://www.douyin.com/video/7376951704165666111
7376552516324052258,0,顾城：中国文化美丽而又绝望 顾城：历史并不是我们的母亲， 她并不照看我们 。在一种没有精神的状态下，历史沿着巨大的惯性滑行- 一我以此描述中国的现状。#读书　＃顾城　＃中国文化,顾城：中国文化美丽而又绝望 顾城：历史并不是我们的母亲， 她并不照看我们 。在一种没有精神的状态下，历史沿着巨大的惯性滑行- 一我以此描述中国的现状。#读书　＃顾城　＃中国文化,1717487478,98792078049,MS4wLjABAAAAz4jleH_w60kjAmdpmOPs5hKW5A9N_szWJ1tNgrBlpEQ,,,,消除,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_5fdef351318b0953ec8285e9a7b719cb.jpeg?from=327834062,982,315,122,203,,1717587277197,https://www.douyin.com/video/7376552516324052258
7376923035053427983,0,“愚池”有什么鲜为人知的故事吗？ #金坛#地方人文历史,“愚池”有什么鲜为人知的故事吗？ #金坛#地方人文历史,1717573749,2875944937997230,MS4wLjABAAAAhVf9rTmsXouVZ_HyeuAlFR00918mINaYND-iPIEzV0XJGaAKhvLqaQVi1M7Gc9bc,,,,金声金视（记录金坛）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_6260932d87654fb39d4b8cd6028981df.jpeg?from=327834062,72,8,3,27,,1717587277199,https://www.douyin.com/video/7376923035053427983
7376603996611530035,0,慈禧的骄奢淫逸到底有没有影响清末格局？#热门 #历史 #清朝 #慈禧 #历史故事,慈禧的骄奢淫逸到底有没有影响清末格局？#热门 #历史 #清朝 #慈禧 #历史故事,1717499465,697532244820628,MS4wLjABAAAAVmt5pRPLBh3GlwVNSEHlyREKU9G6XhESTV1_xTBGQrU,,,,悠悠历史,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oUCDeVexEz9AC4gCpBanbAt9cWA8AAVgAmYlIl.jpeg?from=327834062,132,25,12,18,,1717587277200,https://www.douyin.com/video/7376603996611530035
7376835106725432639,0,什么叫战国？ 一分钟讲清楚战国#历史 #春秋战国,什么叫战国？ 一分钟讲清楚战国#历史 #春秋战国,1717553280,96285567028,MS4wLjABAAAA6gupvyG05Bf77rZ72bzgDgRVwjoXhq_psW6VrZKJqFI,,,,博物馆遥玉,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_24e55ad31cc867234393a8628600a3f4.jpeg?from=327834062,107,26,18,8,,1717587277202,https://www.douyin.com/video/7376835106725432639
7376328114340646180,0,我们的文化被谁篡改了#道德经 #传承文化,我们的文化被谁篡改了#道德经 #传承文化,1717435284,1555136802728427,MS4wLjABAAAANYZvfuth6GH98S-kxHkxo08mU2EQGgnrcGJ0wu1Dc3AOnBugn0pbpOvndgg10WCy,,,,一方净土,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_8817e7d902a91d5e43779d3f5e145f27.jpeg?from=327834062,214,47,16,39,,1717587277206,https://www.douyin.com/video/7376328114340646180
7376203431016434983,0,除了数理化，这是我们万千学子都应该知道的知识 #脑洞大开 #这跨越古今的转场令人泪目,除了数理化，这是我们万千学子都应该知道的知识 #脑洞大开 #这跨越古今的转场令人泪目,1717406197,111253926600,MS4wLjABAAAA0FQZMPN1RHEjwCrvpNR6oFkY3vXNVMY-7wZW5ZidKR8,,,,墨生人team,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ogDXQDDnA3bAxlKAllOzAQYgeA8T69AP3xCeag.jpeg?from=327834062,37,1,3,0,,1717587277207,https://www.douyin.com/video/7376203431016434983
7376299425708117285,0,“三个装模作样” 苏联解体前征兆 #司马南频道  #司马南 ,“三个装模作样” 苏联解体前征兆 #司马南频道  #司马南 ,1717428600,95125186957,MS4wLjABAAAAJkV950tMlilZM8Sqikt1rSxDKGnepcGg4h25yPguOcE,,,,司马南,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_165022ae31144d8791b9ec04b0670e37.jpeg?from=327834062,213983,15750,35940,14383,,1717587277209,https://www.douyin.com/video/7376299425708117285
7346510883331378482,0,#跟着甘肃麻辣烫学点历史知识  甘肃 见证了华夏文明的兴衰荣辱 #甘肃 #历史 #甘肃麻辣烫,#跟着甘肃麻辣烫学点历史知识  甘肃 见证了华夏文明的兴衰荣辱 #甘肃 #历史 #甘肃麻辣烫,1710492882,59309425475,MS4wLjABAAAA-DwFCTwY-oeXt8FRTN5E_BlkcBGnXWBBCp-_BbcDYi0,,,,会火,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_8590700604b9241c21314a2e936073e6.jpeg?from=327834062,215207,10986,12803,32065,,1717587277211,https://www.douyin.com/video/7346510883331378482
7376945359811087642,0,2024年“文化和自然遗产日”福建非遗宣传展示主会场活动启动仪式，将于6月7日晚在莆田市兴化府历史文化街区举行#宣传片#这就是莆田,2024年“文化和自然遗产日”福建非遗宣传展示主会场活动启动仪式，将于6月7日晚在莆田市兴化府历史文化街区举行#宣传片#这就是莆田,1717578947,104549916639,MS4wLjABAAAAc6CddiFIJRh_HRF-RbC4KPAVk1iMM3LPw5awqPwqLyA,,,,莆田文旅,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-c9aec8xkvj_0b82f12f57284cc0aff7dd691ac98f69.jpeg?from=327834062,33,2,0,0,,1717587277213,https://www.douyin.com/video/7376945359811087642
7376628325814422803,0,丽江文化的载体是什么？#木府 #丽江古城,丽江文化的载体是什么？#木府 #丽江古城,1717505132,1890793731130328,MS4wLjABAAAASIZ_Vfj-20O9SB14UdikcHVxSbvNuSYtel2NxXIAlLO4rAYXzxXZHvX8fjUvrTic,,,,丽江古城博物院,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_5eb063a0e4c745539a190beded1e3018.jpeg?from=327834062,165,27,12,14,,1717587277215,https://www.douyin.com/video/7376628325814422803
7376792455930187017,0,《西方文明4000年》从古希腊到20世纪初的西方世界和西方文明，文聘元著#西方国家#文化史#历史#余果读书,《西方文明4000年》从古希腊到20世纪初的西方世界和西方文明，文聘元著#西方国家#文化史#历史#余果读书,1717543350,104656048022,MS4wLjABAAAAv6k5PGDbPRztpVh2ZUWFpy3-P6WftJ0-W3RqwQokWK0,,,,余果读书,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_e9b2d036b981416eaed3c1e465ecc96d.jpeg?from=327834062,8,1,6,1,,1717587278755,https://www.douyin.com/video/7376792455930187017
7376943172800318755,0,亚洲最古老藏书阁 天一阁#宁波旅游 #天一阁 #图书馆 @周小冰工作室 ,亚洲最古老藏书阁 天一阁#宁波旅游 #天一阁 #图书馆 @周小冰工作室 ,1717578432,2510913577950637,MS4wLjABAAAA8bj8w4XQM3wI2WbluE9LbmqfUym17UjuENZncBpNKnCNPOPpp4td0uKHJce71Wyz,,,,导游周小冰,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_8b7c8480c5fb01000d2552691508e0ca.jpeg?from=327834062,997,74,37,35,,1717587278758,https://www.douyin.com/video/7376943172800318755
7376210248153058612,0,“泱泱中华，历史何其悠久，文明何其博大，这是我们的自信之基、力量之源。”从传统到现代，中华文明，绵延不断，奔涌向前,“泱泱中华，历史何其悠久，文明何其博大，这是我们的自信之基、力量之源。”从传统到现代，中华文明，绵延不断，奔涌向前,1717407792,2440545874477636,MS4wLjABAAAAl4TvBpCvr5kpT-z0Pmx5fiQlPp40BX_4psdBL49PKkXJa8thydFpLdqQtTdhr2do,,,,视听中国,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_4ea1cdcc43875e3cd365f0123521baf4.jpeg?from=327834062,165,33,6,10,,1717587278758,https://www.douyin.com/video/7376210248153058612
7376681285621796115,0,警惕文化入侵，牢记历史 勿忘国耻 #中华文化 #艾跃进教授,警惕文化入侵，牢记历史 勿忘国耻 #中华文化 #艾跃进教授,1717517470,1648881498340972,MS4wLjABAAAAT1r5oEfRFSrkTmFR85rxkkMvwuGk09yYwsBMOk2l7m6SDvxI-BMpSjk52nQMMdkz,,,,星月【未来可期】,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oszAAedCQIAlbAuyPYoG0tAsSghHwCzDkEm9Af.jpeg?from=327834062,729,66,516,220,,1717587278758,https://www.douyin.com/video/7376681285621796115
7376831150381092133,0,#历史故事 #趣味历史 #中华文化 #历史讲堂 #知识科普,#历史故事 #趣味历史 #中华文化 #历史讲堂 #知识科普,1717552364,1733263523060820,MS4wLjABAAAA6PSUKw8_KGpxoFLF4Z33mLtQPfx5wyXdnsnMS--5RJ0EJ7A22hufq4IMcMkQQfXC,,,,百科知识库,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-c9aec8xkvj_8a96b988dee5491f85868f07716a48ab.jpeg?from=327834062,9,2,0,0,,1717587278758,https://www.douyin.com/video/7376831150381092133
7376240196146187539,0,沉淀历史记忆的神秘之都—沙州故城 你知道历史上在敦煌发生过哪些战争吗？#历史冷知识 #敦煌 #敦煌荣志国 #值得一去的博物馆,沉淀历史记忆的神秘之都—沙州故城 你知道历史上在敦煌发生过哪些战争吗？#历史冷知识 #敦煌 #敦煌荣志国 #值得一去的博物馆,1717414770,98135236512,MS4wLjABAAAAlGrYBFhsDzZb_dgyfxYrhLQTrSqDhkFpA_fSKn3SlT8,,,,敦煌老荣聊历史,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o4qb9mAJGAQDAkBkAAIAUTKbimLg3eEnAFNCf5.jpeg?from=327834062,203,28,33,11,,1717587278758,https://www.douyin.com/video/7376240196146187539
7376937252275965222,0,古代历史上谥号是武帝的帝王，你觉得哪个名副其实，实至名归#原创书法作品 #历史人物 #传扬中华文化 #抖音书法热门,古代历史上谥号是武帝的帝王，你觉得哪个名副其实，实至名归#原创书法作品 #历史人物 #传扬中华文化 #抖音书法热门,1717577060,96755196730,MS4wLjABAAAAjOnGr-0X3g2GS17XBeg9FJJ-wSdTUZU1hWHXPDR9Inw,,,,书法写史,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_2cef5000185ae1ff1984e.jpeg?from=327834062,161,15,178,3,,1717587278758,https://www.douyin.com/video/7376937252275965222
7376218507563797801,0,古代中国：比想象中更辉煌！#科技 #图书推荐 #历史上的中国科技 #科技史 #历史 #中华文明 #中华民族 ,古代中国：比想象中更辉煌！#科技 #图书推荐 #历史上的中国科技 #科技史 #历史 #中华文明 #中华民族 ,1717409709,97071465003,MS4wLjABAAAAyX6V6Qoygdlt2ah7gPtdHed8lHT80VUz0SrBPmkXkoU,,,,作者李禹东,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_7754275de86b48f5b144d5341464d424.jpeg?from=327834062,575,27,20,25,,1717587278758,https://www.douyin.com/video/7376218507563797801
